음식점 이름,음식점 카테고리,음식점 평점,음식점 주소,카페이름,카페주소,카페 평점,문화시설 이름,문화시설 주소,관광시설 이름,관광시설 주소,숙박업소 이름,숙박업소 카테고리,숙박업소 평점,숙박업소 주소
이치젠,일식,3.397603,서울 마포구 망원동 415-31,키오스크,서울 마포구 망원동 57-194,3.6123698,취미가,서울 마포구 성산동 240-31,망원 초록길,서울 마포구 망원동 218-7,캐슬모텔,모텔,0.77793276,서울 마포구 합정동 426-28
,,,,카페 고잉홈,서울 마포구 망원동 468-17,3.6123698,문화비축기지 공연장,서울 마포구 성산동 670,문빈 숲 1호,서울 마포구 상암동 482-233,연남 마리하우스,게스트하우스,1.7168553,서울 마포구 연남동 370-25
청어람 망원점,한식,3.5745883,서울 마포구 망원동 482-3,허니빙스,서울 마포구 망원동 435-44,3.6123698,사월갤러리 홍대점,서울 마포구 성산동 210-1,평화의공원 난지연못,서울 마포구 성산동,보보호텔,호텔,3.5449352,서울 마포구 서교동 373-1
서노스시,일식,3.397603,서울 마포구 성산동 278-22,딥블루레이크,서울 마포구 망원동 411-12,3.6123698,풋볼팬타지움,서울 마포구 성산동 516,서함숲,서울 마포구 상암동 487-108,롬바드하우스,게스트하우스,1.7168553,서울 마포구 서교동 466-6
당가원,중식,3.5037732,서울 마포구 성산동 200-38,꼬르소산도,서울 마포구 망원동 474-2,3.6123698,WWWSPACE,서울 마포구 망원동 404-32,방탄소년단 2호숲,서울 마포구 상암동 482-222,아만티호텔서울,호텔,3.5449352,서울 마포구 서교동 447-1
망원동 즉석우동 전문돈까스 본점,일식,3.397603,서울 마포구 망원동 386-4,이디야커피 마포구청점,서울 마포구 성산동 591-4,3.6123695,더블유더블유더블유스페이스2,서울 마포구 망원동 472-12,도영숲,서울 마포구 상암동 482-204,앰배서더호텔 머큐어 서울홍대,호텔,3.5449352,서울 마포구 동교동 162-5
카페나하,일식,3.397603,서울 마포구 망원동 398-2,이디야커피 망원중앙점,서울 마포구 망원동 477-3,3.6123698,성산아트컬처,서울 마포구 성산동 114-7,평화의공원 난지연못,서울 마포구 성산동,파크애비뉴 게스트하우스,게스트하우스,1.7168554,서울 마포구 연남동 257-12
강화통통생고기 성산점,한식,3.5745883,서울 마포구 성산동 263-7,광합성카페,서울 마포구 망원동 57-36,3.6123698,스페이스브릭,서울 마포구 서교동 395-15,방탄소년단 2호숲,서울 마포구 상암동 482-222,애플게스트하우스,게스트하우스,1.7168553,서울 마포구 연남동 568-6
망원동 즉석우동 전문돈까스 본점,일식,3.397603,서울 마포구 망원동 386-4,레이브 에스프레소바,서울 마포구 성산동 260-1,3.6123698,전시장,서울 마포구 연남동 487-342,투모로우바이투게더숲,서울 마포구 상암동 482-220,더그레이호텔,호텔,3.5449352,서울 서대문구 남가좌동 290-140
서노스시,일식,3.397603,서울 마포구 성산동 278-22,도쿄빙수 본점,서울 마포구 망원동 414-56,3.6123698,컬렉션 컴플릿,서울 마포구 서교동 468-22,세븐틴숲,서울 마포구 상암동 481-34,앰배서더호텔 머큐어 서울홍대,호텔,3.5449352,서울 마포구 동교동 162-5
,,,,커피가게동경,서울 마포구 망원동 410-1,3.6123698,더블유더블유더블유스페이스2,서울 마포구 망원동 472-12,서함숲,서울 마포구 상암동 487-108,스티치스게스트하우스,게스트하우스,1.7168553,서울 마포구 합정동 391-6
